Age,AcademicPressure,WorkPressure,CGPA,StudySatisfaction,Work/StudyHours,FinancialStress,Stress_Index,Gender_Female,Gender_Male,SleepDuration_5-6hours,SleepDuration_7-8hours,SleepDuration_Lessthan5hours,SleepDuration_Morethan8hours,DietaryHabits_Healthy,DietaryHabits_Moderate,DietaryHabits_Unhealthy,Haveyoueverhadsuicidalthoughts?_No,Haveyoueverhadsuicidalthoughts?_Yes,FamilyHistoryofMentalIllness_No,FamilyHistoryofMentalIllness_Yes,target
33,4,0,6.27,2,11,1.0,2.5,0,1,0,1,0,0,0,0,1,0,1,0,1,1
31,3,0,7.28,4,6,4.0,3.5,1,0,1,0,0,0,0,1,0,1,0,1,0,0
29,4,0,8.92,4,10,1.0,2.5,1,0,0,1,0,0,0,1,0,1,0,1,0,1
23,1,0,7.71,2,11,1.0,1.0,0,1,0,0,0,1,0,1,0,1,0,0,1,0
23,5,0,7.37,3,6,3.0,4.0,0,1,1,0,0,0,0,1,0,0,1,1,0,0
22,1,0,8.52,5,10,5.0,3.0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
31,5,0,8.09,1,11,2.0,3.5,0,1,0,1,0,0,0,0,1,0,1,0,1,1
29,3,0,6.37,5,9,2.0,2.5,0,1,1,0,0,0,0,1,0,1,0,0,1,0
30,3,0,8.95,2,10,4.0,3.5,0,1,1,0,0,0,0,1,0,0,1,0,1,1
29,3,0,9.89,5,4,2.0,2.5,1,0,0,0,1,0,1,0,0,1,0,1,0,1
20,3,0,6.89,3,12,1.0,2.0,0,1,0,1,0,0,0,1,0,0,1,1,0,1
32,2,0,7.77,3,6,4.0,3.0,0,1,0,0,0,1,1,0,0,1,0,1,0,0
28,4,0,8.96,1,6,4.0,4.0,1,0,0,0,0,1,0,1,0,0,1,1,0,1
20,4,0,6.79,4,6,2.0,3.0,0,1,0,0,1,0,0,0,1,0,1,1,0,1
27,4,0,6.82,1,2,2.0,3.0,0,1,0,0,0,1,0,0,1,0,1,1,0,1
32,3,0,5.11,4,10,3.0,3.0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
25,4,0,9.56,2,6,1.0,2.5,0,1,0,0,1,0,0,1,0,0,1,1,0,1
18,4,0,9.89,3,0,2.0,3.0,0,1,0,0,0,1,0,0,1,1,0,0,1,0
25,5,0,9.33,5,8,4.0,4.5,0,1,1,0,0,0,0,0,1,0,1,0,1,1
24,3,0,5.86,3,7,5.0,4.0,0,1,1,0,0,0,0,0,1,0,1,1,0,1
19,4,0,6.91,3,10,5.0,4.5,0,1,0,1,0,0,0,0,1,1,0,1,0,0
28,1,0,7.39,1,12,2.0,1.5,0,1,0,0,0,1,0,0,1,1,0,1,0,0
34,3,0,7.46,2,3,4.0,3.5,1,0,0,0,0,1,0,0,1,1,0,0,1,0
26,2,0,9.16,4,4,1.0,1.5,0,1,0,0,1,0,0,0,1,0,1,1,0,0
18,4,0,5.42,2,12,4.0,4.0,1,0,0,1,0,0,1,0,0,0,1,1,0,1
23,4,0,5.76,2,7,5.0,4.5,1,0,0,1,0,0,0,0,1,0,1,1,0,1
29,1,0,6.47,1,10,1.0,1.0,1,0,1,0,0,0,1,0,0,0,1,1,0,0
19,1,0,8.69,5,2,3.0,2.0,1,0,0,0,0,1,0,1,0,0,1,0,1,0
37,1,0,9.41,3,0,4.0,2.5,1,0,1,0,0,0,0,1,0,1,0,0,1,0
33,1,0,5.71,4,1,1.0,1.0,0,1,1,0,0,0,0,0,1,1,0,0,1,0
23,3,0,5.66,4,0,3.0,3.0,0,1,0,1,0,0,1,0,0,0,1,1,0,1
31,3,0,6.99,2,1,4.0,3.5,0,1,0,0,1,0,0,0,1,0,1,1,0,1
18,4,0,7.8,2,9,5.0,4.5,0,1,0,0,1,0,0,1,0,0,1,0,1,1
34,1,0,5.09,5,8,3.0,2.0,0,1,0,0,0,1,0,0,1,0,1,1,0,0
24,3,0,8.46,1,6,5.0,4.0,0,1,0,0,1,0,0,0,1,0,1,0,1,1
24,4,0,7.64,1,1,5.0,4.5,1,0,0,1,0,0,0,0,1,0,1,1,0,1
20,1,0,8.91,5,8,2.0,1.5,0,1,1,0,0,0,0,1,0,0,1,1,0,0
26,2,0,6.81,3,4,5.0,3.5,0,1,0,0,0,1,0,0,1,0,1,0,1,1
20,5,0,6.27,1,12,2.0,3.5,1,0,0,0,0,1,0,1,0,0,1,1,0,1
24,3,0,8.04,1,12,5.0,4.0,1,0,0,0,1,0,0,0,1,0,1,0,1,1
25,3,0,7.02,5,10,5.0,4.0,0,1,0,0,1,0,0,0,1,0,1,1,0,1
21,3,0,8.69,2,1,5.0,4.0,0,1,1,0,0,0,0,1,0,1,0,0,1,0
28,5,0,7.53,4,9,4.0,4.5,0,1,0,1,0,0,0,1,0,0,1,0,1,1
23,5,0,5.85,2,10,3.0,4.0,0,1,0,1,0,0,0,0,1,0,1,1,0,1
25,2,0,9.34,1,12,1.0,1.5,0,1,0,0,1,0,1,0,0,1,0,0,1,1
23,3,0,9.91,4,9,3.0,3.0,1,0,0,0,1,0,0,0,1,0,1,1,0,1
30,3,0,5.57,5,6,1.0,2.0,1,0,0,1,0,0,0,0,1,1,0,1,0,0
21,3,0,8.4,1,7,3.0,3.0,1,0,0,0,0,1,0,0,1,1,0,1,0,1
33,1,0,6.28,3,7,1.0,1.0,0,1,0,1,0,0,0,1,0,1,0,1,0,0
22,2,0,6.99,2,6,2.0,2.0,0,1,0,0,0,1,1,0,0,0,1,1,0,0
20,3,0,9.91,4,9,5.0,4.0,0,1,0,0,1,0,0,0,1,0,1,0,1,1
34,3,0,8.04,4,7,1.0,2.0,1,0,1,0,0,0,0,1,0,0,1,0,1,1
29,3,0,8.88,5,1,5.0,4.0,1,0,0,0,0,1,0,0,1,0,1,0,1,1
24,3,0,5.16,4,9,5.0,4.0,1,0,1,0,0,0,0,0,1,0,1,1,0,1
28,3,0,5.46,5,11,5.0,4.0,0,1,0,0,1,0,1,0,0,0,1,0,1,1
24,5,0,9.11,5,4,3.0,4.0,1,0,0,0,1,0,1,0,0,0,1,1,0,1
31,4,0,8.59,2,0,3.0,3.5,0,1,0,0,1,0,1,0,0,1,0,1,0,0
28,4,0,8.52,4,11,3.0,3.5,1,0,1,0,0,0,0,0,1,0,1,0,1,1
18,5,0,9.96,2,10,3.0,4.0,1,0,0,0,1,0,0,1,0,0,1,0,1,1
28,3,0,8.04,3,1,4.0,3.5,1,0,0,1,0,0,0,1,0,0,1,0,1,1
33,2,0,5.59,4,10,5.0,3.5,1,0,0,1,0,0,0,1,0,0,1,0,1,1
32,4,0,6.42,4,12,4.0,4.0,0,1,0,0,1,0,0,0,1,0,1,0,1,1
24,5,0,7.1,2,7,4.0,4.5,0,1,0,1,0,0,0,1,0,1,0,1,0,1
19,1,0,7.85,5,9,1.0,1.0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
27,5,0,5.88,1,8,3.0,4.0,1,0,0,1,0,0,0,0,1,0,1,0,1,1
19,1,0,8.04,1,5,2.0,1.5,0,1,0,0,1,0,1,0,0,0,1,0,1,0
29,1,0,9.19,3,10,4.0,2.5,0,1,0,0,0,1,0,0,1,0,1,1,0,1
29,5,0,9.95,1,2,3.0,4.0,1,0,1,0,0,0,1,0,0,0,1,0,1,1
31,5,0,9.19,3,6,5.0,5.0,1,0,1,0,0,0,0,1,0,0,1,1,0,1
28,5,0,7.25,2,0,5.0,5.0,0,1,0,0,1,0,0,0,1,0,1,0,1,1
25,1,0,9.59,1,7,1.0,1.0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
20,3,0,8.54,5,6,4.0,3.5,0,1,0,0,0,1,0,0,1,0,1,1,0,1
33,3,0,5.7,2,5,4.0,3.5,1,0,0,1,0,0,0,0,1,0,1,1,0,0
29,4,0,8.21,2,11,1.0,2.5,1,0,1,0,0,0,0,1,0,0,1,1,0,0
25,5,0,6.41,4,3,3.0,4.0,0,1,0,0,1,0,1,0,0,0,1,1,0,1
20,3,0,5.37,1,6,3.0,3.0,1,0,0,1,0,0,0,0,1,0,1,0,1,1
22,1,0,9.89,1,12,3.0,2.0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
31,4,0,8.64,2,3,1.0,2.5,0,1,0,0,0,1,0,0,1,0,1,0,1,1
27,4,0,8.08,1,6,1.0,2.5,1,0,0,0,1,0,0,0,1,0,1,0,1,1
32,3,0,8.21,1,5,1.0,2.0,0,1,0,1,0,0,0,1,0,0,1,1,0,1
34,2,0,6.88,2,9,2.0,2.0,0,1,0,0,1,0,0,0,1,1,0,1,0,0
29,5,0,9.19,1,12,2.0,3.5,0,1,0,1,0,0,1,0,0,0,1,0,1,1
23,2,0,6.42,2,8,2.0,2.0,1,0,0,0,0,1,1,0,0,0,1,1,0,1
23,4,0,5.25,4,9,2.0,3.0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
28,4,0,5.39,3,11,5.0,4.5,0,1,0,0,0,1,0,0,1,0,1,0,1,0
22,4,0,5.41,2,7,1.0,2.5,0,1,0,0,1,0,0,0,1,0,1,1,0,1
24,4,0,9.78,2,8,1.0,2.5,0,1,1,0,0,0,0,0,1,0,1,0,1,1
27,2,0,7.1,5,8,3.0,2.5,1,0,0,0,0,1,1,0,0,0,1,0,1,0
34,3,0,5.27,5,1,1.0,2.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
31,1,0,5.84,1,10,3.0,2.0,0,1,1,0,0,0,0,1,0,1,0,0,1,0
24,4,0,9.78,2,10,5.0,4.5,0,1,0,1,0,0,0,0,1,0,1,1,0,1
18,4,0,6.99,1,11,4.0,4.0,0,1,0,1,0,0,0,1,0,0,1,0,1,1
20,3,0,8.59,2,11,4.0,3.5,0,1,0,0,0,1,1,0,0,0,1,1,0,1
28,2,0,6.65,4,9,2.0,2.0,0,1,0,0,0,1,1,0,0,1,0,0,1,0
18,3,0,5.85,3,1,1.0,2.0,0,1,0,0,0,1,0,1,0,0,1,1,0,0
26,4,0,6.16,3,12,1.0,2.5,0,1,0,1,0,0,0,0,1,0,1,1,0,0
33,4,0,7.37,2,5,5.0,4.5,0,1,0,0,1,0,0,1,0,0,1,0,1,1
21,1,0,9.84,5,6,5.0,3.0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
20,5,0,7.0,2,12,5.0,5.0,0,1,1,0,0,0,0,1,0,1,0,1,0,1
33,1,0,9.21,3,9,2.0,1.5,0,1,0,0,0,1,1,0,0,0,1,1,0,0
25,2,0,5.12,3,11,3.0,2.5,1,0,1,0,0,0,1,0,0,1,0,1,0,0
22,5,0,8.7,1,6,3.0,4.0,0,1,0,1,0,0,0,0,1,0,1,0,1,1
24,4,0,8.73,4,10,5.0,4.5,0,1,0,0,1,0,0,1,0,1,0,1,0,0
20,3,0,7.8,4,6,4.0,3.5,0,1,0,0,1,0,0,1,0,0,1,0,1,1
28,4,0,8.28,4,10,1.0,2.5,1,0,0,1,0,0,0,0,1,0,1,0,1,1
29,3,0,8.44,2,9,5.0,4.0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
21,3,0,8.95,4,11,1.0,2.0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
20,5,0,5.57,2,4,5.0,5.0,0,1,0,0,1,0,1,0,0,0,1,0,1,1
18,1,0,8.9,5,12,2.0,1.5,0,1,0,0,1,0,0,1,0,0,1,1,0,1
24,5,0,5.83,1,10,3.0,4.0,1,0,0,1,0,0,0,1,0,0,1,1,0,1
34,3,0,8.5,1,3,1.0,2.0,0,1,0,0,0,1,0,1,0,1,0,1,0,0
20,5,0,7.25,3,10,3.0,4.0,1,0,1,0,0,0,1,0,0,0,1,1,0,1
23,3,0,9.19,3,12,4.0,3.5,0,1,1,0,0,0,1,0,0,1,0,1,0,1
30,3,0,9.5,1,10,5.0,4.0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
28,2,0,8.17,4,10,1.0,1.5,0,1,1,0,0,0,1,0,0,1,0,1,0,0
28,2,0,9.96,5,10,3.0,2.5,0,1,1,0,0,0,0,1,0,0,1,0,1,1
23,1,0,5.64,2,6,3.0,2.0,1,0,0,0,0,1,0,1,0,1,0,0,1,0
29,3,0,6.37,4,12,3.0,3.0,1,0,0,0,1,0,1,0,0,0,1,1,0,1
34,1,0,7.1,3,12,2.0,1.5,0,1,1,0,0,0,0,1,0,1,0,1,0,0
22,2,0,6.37,4,12,1.0,1.5,0,1,0,1,0,0,0,0,1,1,0,0,1,0
19,5,0,5.89,5,6,2.0,3.5,0,1,1,0,0,0,0,0,1,0,1,0,1,1
24,3,0,7.77,5,12,1.0,2.0,1,0,0,0,1,0,1,0,0,0,1,1,0,1
34,1,0,7.43,5,11,3.0,2.0,0,1,0,0,1,0,0,1,0,1,0,1,0,0
19,1,0,6.33,3,9,5.0,3.0,1,0,0,0,0,1,1,0,0,0,1,0,1,1
26,2,0,9.56,5,10,3.0,2.5,0,1,1,0,0,0,0,1,0,1,0,0,1,0
25,4,0,5.14,3,11,4.0,4.0,0,1,1,0,0,0,0,0,1,0,1,1,0,1
28,4,0,7.49,3,7,4.0,4.0,0,1,1,0,0,0,0,0,1,0,1,0,1,0
28,3,0,6.41,2,3,2.0,2.5,0,1,0,0,0,1,0,0,1,0,1,1,0,1
34,5,0,9.56,3,10,2.0,3.5,0,1,0,1,0,0,0,0,1,0,1,0,1,1
33,1,0,5.74,5,6,4.0,2.5,0,1,0,1,0,0,0,1,0,1,0,1,0,0
24,1,0,8.73,4,1,2.0,1.5,0,1,0,0,0,1,1,0,0,0,1,1,0,0
33,5,0,7.53,1,2,5.0,5.0,0,1,1,0,0,0,0,0,1,0,1,1,0,1
20,5,0,7.09,2,10,4.0,4.5,1,0,0,0,1,0,0,1,0,0,1,1,0,1
26,3,0,8.04,1,11,5.0,4.0,1,0,0,0,0,1,0,0,1,1,0,1,0,1
34,3,0,5.91,2,10,3.0,3.0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
24,5,0,9.95,1,8,5.0,5.0,0,1,0,1,0,0,0,1,0,0,1,0,1,1
18,3,0,9.44,3,11,1.0,2.0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
18,3,0,5.12,5,7,5.0,4.0,0,1,0,1,0,0,0,0,1,0,1,1,0,1
21,1,0,5.75,4,11,1.0,1.0,0,1,0,1,0,0,0,1,0,1,0,1,0,0
34,3,0,9.21,5,9,3.0,3.0,0,1,1,0,0,0,0,1,0,1,0,0,1,0
28,3,0,8.17,2,6,4.0,3.5,0,1,0,0,1,0,0,0,1,0,1,0,1,1
29,1,0,5.64,2,6,3.0,2.0,0,1,0,0,1,0,0,1,0,1,0,1,0,0
29,3,0,9.49,5,7,1.0,2.0,1,0,1,0,0,0,1,0,0,0,1,0,1,1
18,1,0,9.79,1,8,2.0,1.5,1,0,0,1,0,0,0,0,1,0,1,1,0,0
19,1,0,7.1,1,6,4.0,2.5,0,1,0,0,0,1,0,0,1,0,1,1,0,1
33,3,0,5.48,1,11,5.0,4.0,1,0,1,0,0,0,1,0,0,0,1,0,1,1
18,2,0,5.85,4,11,2.0,2.0,1,0,0,1,0,0,1,0,0,1,0,1,0,1
34,1,0,6.75,1,0,2.0,1.5,0,1,0,0,0,1,0,1,0,1,0,1,0,0
18,5,0,6.37,4,7,3.0,4.0,1,0,1,0,0,0,1,0,0,0,1,0,1,1
20,5,0,9.5,2,12,4.0,4.5,1,0,1,0,0,0,1,0,0,0,1,1,0,1
31,5,0,6.99,2,11,5.0,5.0,0,1,0,0,1,0,1,0,0,0,1,0,1,1
25,4,0,7.35,1,2,4.0,4.0,1,0,1,0,0,0,0,0,1,1,0,1,0,1
25,2,0,9.24,3,8,4.0,3.0,0,1,0,0,1,0,0,1,0,1,0,1,0,0
21,5,0,7.91,2,1,1.0,3.0,1,0,1,0,0,0,0,0,1,0,1,1,0,1
34,3,0,9.54,4,3,3.0,3.0,0,1,0,0,1,0,1,0,0,0,1,1,0,0
30,2,0,5.78,5,7,3.0,2.5,1,0,0,0,0,1,1,0,0,0,1,0,1,1
18,3,0,8.7,5,1,1.0,2.0,1,0,0,0,0,1,0,1,0,0,1,0,1,1
25,3,0,9.93,2,1,5.0,4.0,1,0,0,0,0,1,0,0,1,1,0,1,0,0
27,5,0,8.95,2,3,5.0,5.0,0,1,1,0,0,0,0,1,0,1,0,1,0,1
20,3,0,6.37,4,4,2.0,2.5,1,0,0,0,0,1,1,0,0,0,1,1,0,1
27,3,0,7.02,2,10,4.0,3.5,0,1,0,0,0,1,0,0,1,0,1,0,1,1
28,3,0,7.53,2,6,5.0,4.0,0,1,0,1,0,0,0,1,0,0,1,1,0,0
21,5,0,9.67,4,6,3.0,4.0,1,0,0,1,0,0,0,1,0,0,1,1,0,1
25,1,0,7.26,3,0,1.0,1.0,0,1,0,1,0,0,0,0,1,0,1,1,0,1
32,4,0,8.59,5,10,5.0,4.5,1,0,0,0,1,0,0,0,1,0,1,0,1,1
26,3,0,7.24,4,0,1.0,2.0,0,1,0,1,0,0,1,0,0,0,1,1,0,0
23,4,0,5.11,3,6,2.0,3.0,1,0,0,0,1,0,0,0,1,0,1,1,0,1
32,2,0,5.75,4,7,2.0,2.0,1,0,0,0,1,0,1,0,0,0,1,1,0,0
24,3,0,8.09,2,10,2.0,2.5,1,0,0,0,1,0,0,0,1,0,1,0,1,1
33,3,0,8.09,2,11,1.0,2.0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
34,5,0,9.6,4,9,4.0,4.5,0,1,0,0,1,0,1,0,0,1,0,1,0,0
28,5,0,9.24,4,3,3.0,4.0,1,0,0,0,1,0,0,0,1,1,0,0,1,1
28,2,0,5.75,2,12,4.0,3.0,1,0,0,0,0,1,1,0,0,1,0,0,1,0
26,4,0,7.25,2,3,3.0,3.5,1,0,0,0,1,0,0,0,1,0,1,0,1,1
20,3,0,5.74,5,6,5.0,4.0,0,1,0,0,0,1,0,0,1,0,1,1,0,1
19,5,0,6.17,4,3,1.0,3.0,1,0,0,0,1,0,0,1,0,1,0,1,0,1
33,2,0,5.56,1,9,2.0,2.0,0,1,0,0,0,1,0,0,1,1,0,1,0,0
29,2,0,5.56,5,0,2.0,2.0,0,1,0,0,0,1,1,0,0,1,0,1,0,0
32,2,0,5.08,5,10,4.0,3.0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
31,2,0,9.24,1,10,1.0,1.5,1,0,0,1,0,0,0,1,0,1,0,0,1,0
32,4,0,5.84,4,12,2.0,3.0,1,0,1,0,0,0,0,1,0,0,1,1,0,1
24,1,0,5.57,4,0,4.0,2.5,1,0,0,0,0,1,0,1,0,0,1,0,1,0
20,5,0,8.27,2,7,4.0,4.5,1,0,0,0,1,0,0,1,0,0,1,0,1,1
23,2,0,8.64,4,1,4.0,3.0,0,1,0,0,1,0,0,0,1,1,0,1,0,0
29,1,0,9.24,3,2,1.0,1.0,1,0,0,0,0,1,0,1,0,1,0,0,1,0
25,1,0,9.41,4,6,2.0,1.5,0,1,0,0,0,1,0,1,0,0,1,0,1,1
31,5,0,8.7,4,9,5.0,5.0,0,1,0,1,0,0,1,0,0,0,1,0,1,1
22,3,0,7.74,4,8,1.0,2.0,0,1,0,0,1,0,0,1,0,1,0,1,0,0
32,5,0,7.92,4,10,4.0,4.5,0,1,0,0,1,0,0,0,1,0,1,0,1,1
34,4,0,5.57,3,3,3.0,3.5,1,0,0,0,0,1,0,0,1,1,0,1,0,0
21,3,0,5.58,1,8,4.0,3.5,1,0,0,0,1,0,0,1,0,0,1,0,1,1
30,3,0,6.1,4,12,1.0,2.0,1,0,1,0,0,0,0,0,1,1,0,1,0,0
20,2,0,6.23,3,0,5.0,3.5,1,0,0,0,1,0,0,1,0,0,1,0,1,0
19,4,0,6.21,3,0,3.0,3.5,0,1,0,0,0,1,0,1,0,0,1,0,1,1
20,3,0,5.52,3,0,3.0,3.0,0,1,1,0,0,0,0,0,1,1,0,0,1,0
27,2,0,5.14,4,1,3.0,2.5,1,0,1,0,0,0,1,0,0,1,0,0,1,0
27,2,0,7.25,3,6,3.0,2.5,1,0,0,0,0,1,1,0,0,0,1,0,1,1
23,4,0,7.53,3,11,4.0,4.0,1,0,0,1,0,0,0,0,1,0,1,0,1,1
24,5,0,8.73,2,10,1.0,3.0,1,0,0,0,1,0,1,0,0,0,1,1,0,0
27,2,0,9.6,2,0,3.0,2.5,0,1,0,0,0,1,1,0,0,0,1,0,1,1
28,5,0,8.04,4,10,4.0,4.5,1,0,0,1,0,0,1,0,0,0,1,0,1,1
28,5,0,9.54,1,9,5.0,5.0,1,0,0,0,1,0,0,0,1,0,1,1,0,1
19,5,0,6.02,1,7,4.0,4.5,1,0,1,0,0,0,0,0,1,0,1,1,0,0
32,5,0,8.95,4,4,3.0,4.0,1,0,0,0,1,0,0,0,1,0,1,1,0,1
29,4,0,7.88,1,12,5.0,4.5,1,0,1,0,0,0,0,1,0,0,1,0,1,1
23,1,0,9.86,5,8,4.0,2.5,1,0,1,0,0,0,1,0,0,1,0,1,0,0
23,1,0,8.59,1,12,1.0,1.0,1,0,0,0,0,1,0,1,0,1,0,0,1,0
23,3,0,9.1,1,9,5.0,4.0,1,0,1,0,0,0,1,0,0,0,1,0,1,1
31,3,0,7.94,5,1,3.0,3.0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
33,4,0,8.25,3,12,5.0,4.5,1,0,0,0,1,0,0,0,1,0,1,1,0,1
18,3,0,9.67,2,10,5.0,4.0,1,0,1,0,0,0,0,1,0,0,1,0,1,1
34,4,0,8.91,2,8,5.0,4.5,1,0,1,0,0,0,0,0,1,0,1,0,1,0
27,5,0,9.6,2,1,4.0,4.5,0,1,0,1,0,0,0,0,1,1,0,1,0,0
25,5,0,7.04,3,10,5.0,5.0,1,0,0,0,0,1,0,0,1,1,0,1,0,1
28,4,0,9.6,2,2,4.0,4.0,0,1,0,0,1,0,0,0,1,1,0,1,0,0
22,2,0,8.58,3,4,5.0,3.5,1,0,0,0,1,0,1,0,0,0,1,1,0,1
25,4,0,7.17,4,10,1.0,2.5,1,0,0,1,0,0,1,0,0,0,1,0,1,1
24,1,0,7.11,2,8,3.0,2.0,0,1,0,0,1,0,1,0,0,0,1,1,0,1
27,3,0,7.1,4,6,4.0,3.5,0,1,0,1,0,0,0,1,0,1,0,1,0,0
34,1,0,6.78,3,11,4.0,2.5,0,1,1,0,0,0,0,0,1,1,0,1,0,0
31,1,0,9.31,4,10,1.0,1.0,1,0,1,0,0,0,0,0,1,0,1,0,1,1
20,5,0,9.11,1,10,3.0,4.0,0,1,0,0,0,1,0,0,1,0,1,1,0,1
27,3,0,7.77,5,10,4.0,3.5,1,0,0,0,1,0,0,0,1,0,1,0,1,1
25,3,0,6.83,5,11,4.0,3.5,1,0,0,0,0,1,1,0,0,1,0,0,1,0
28,1,0,7.52,3,10,1.0,1.0,1,0,0,0,1,0,0,1,0,1,0,1,0,0
29,5,0,6.16,1,9,3.0,4.0,0,1,0,1,0,0,1,0,0,0,1,0,1,1
31,3,0,9.41,1,4,4.0,3.5,0,1,0,1,0,0,0,1,0,0,1,0,1,1
20,4,0,5.32,4,10,4.0,4.0,1,0,0,0,1,0,1,0,0,0,1,0,1,1
19,2,0,6.16,4,7,5.0,3.5,0,1,0,1,0,0,0,1,0,0,1,0,1,1
32,2,0,5.98,4,12,2.0,2.0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
27,5,0,9.39,2,2,5.0,5.0,1,0,0,0,0,1,0,0,1,0,1,0,1,1
26,3,0,8.04,3,4,3.0,3.0,0,1,0,1,0,0,0,1,0,0,1,0,1,1
20,3,0,5.76,1,11,5.0,4.0,0,1,0,1,0,0,0,0,1,0,1,0,1,1
21,4,0,8.04,3,5,5.0,4.5,1,0,1,0,0,0,0,1,0,0,1,1,0,1
27,3,0,8.47,3,9,1.0,2.0,0,1,0,0,0,1,1,0,0,0,1,1,0,0
19,2,0,9.54,1,9,5.0,3.5,1,0,0,0,0,1,1,0,0,1,0,1,0,0
18,5,0,9.21,2,12,5.0,5.0,1,0,0,0,1,0,0,1,0,1,0,0,1,1
34,2,0,9.39,3,9,5.0,3.5,0,1,0,0,1,0,0,0,1,0,1,1,0,1
30,4,0,8.54,2,9,4.0,4.0,0,1,0,0,1,0,0,1,0,0,1,0,1,1
34,2,0,7.48,5,5,1.0,1.5,1,0,0,0,1,0,1,0,0,1,0,1,0,0
27,4,0,6.75,1,10,4.0,4.0,0,1,1,0,0,0,1,0,0,0,1,1,0,0
31,5,0,7.72,2,2,1.0,3.0,0,1,0,0,1,0,0,1,0,0,1,0,1,1
27,1,0,6.37,4,11,4.0,2.5,0,1,0,0,0,1,0,1,0,1,0,1,0,0
19,3,0,5.74,1,0,4.0,3.5,1,0,0,1,0,0,0,1,0,0,1,1,0,1
26,5,0,8.91,3,8,4.0,4.5,0,1,0,0,0,1,1,0,0,0,1,0,1,1
34,1,0,9.49,5,7,1.0,1.0,1,0,0,0,0,1,1,0,0,1,0,0,1,0
31,3,0,5.32,1,7,1.0,2.0,1,0,0,0,1,0,0,1,0,0,1,0,1,1
29,1,0,9.93,5,0,1.0,1.0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
24,5,0,8.58,3,10,4.0,4.5,0,1,0,0,0,1,0,1,0,1,0,0,1,1
23,1,0,7.22,3,6,4.0,2.5,1,0,1,0,0,0,1,0,0,1,0,0,1,0
29,4,0,5.77,4,4,2.0,3.0,0,1,0,0,0,1,1,0,0,0,1,1,0,1
27,2,0,7.25,5,12,3.0,2.5,1,0,0,1,0,0,1,0,0,1,0,0,1,0
22,3,0,6.63,4,10,4.0,3.5,0,1,0,1,0,0,0,0,1,0,1,1,0,1
28,1,0,8.04,1,10,4.0,2.5,1,0,0,1,0,0,1,0,0,0,1,0,1,1
24,5,0,6.16,4,6,3.0,4.0,0,1,0,1,0,0,0,1,0,0,1,1,0,1
31,4,0,5.76,2,9,3.0,3.5,0,1,0,0,1,0,0,0,1,0,1,0,1,1
31,2,0,5.51,2,8,4.0,3.0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
31,5,0,7.99,4,12,1.0,3.0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
23,1,0,7.71,2,3,1.0,1.0,0,1,0,1,0,0,0,1,0,1,0,1,0,0
32,5,0,5.45,1,10,5.0,5.0,1,0,0,0,0,1,1,0,0,0,1,0,1,1
23,5,0,8.04,1,12,4.0,4.5,1,0,1,0,0,0,0,1,0,0,1,1,0,1
21,4,0,8.7,4,3,4.0,4.0,1,0,1,0,0,0,0,0,1,1,0,0,1,1
29,5,0,8.21,2,11,1.0,3.0,0,1,0,1,0,0,0,0,1,0,1,1,0,1
18,3,0,6.89,1,8,4.0,3.5,1,0,1,0,0,0,0,0,1,0,1,1,0,1
33,4,0,7.72,2,12,3.0,3.5,1,0,0,0,1,0,0,1,0,0,1,1,0,1
18,5,0,6.65,4,6,1.0,3.0,0,1,0,0,1,0,0,0,1,1,0,0,1,1
21,1,0,5.64,3,6,1.0,1.0,0,1,0,0,0,1,1,0,0,1,0,1,0,0
24,4,0,7.77,1,8,4.0,4.0,1,0,1,0,0,0,0,1,0,0,1,1,0,1
29,2,0,8.14,3,12,5.0,3.5,0,1,1,0,0,0,0,0,1,0,1,0,1,1
22,3,0,7.77,2,2,3.0,3.0,1,0,0,0,1,0,0,1,0,0,1,1,0,1
28,1,0,5.32,2,2,2.0,1.5,0,1,0,1,0,0,0,1,0,1,0,1,0,0
24,4,0,5.84,4,7,4.0,4.0,0,1,0,0,0,1,0,1,0,0,1,0,1,1
29,1,0,9.71,3,6,4.0,2.5,1,0,0,0,0,1,0,1,0,1,0,1,0,0
29,3,0,6.27,4,11,5.0,4.0,0,1,0,0,0,1,1,0,0,0,1,0,1,1
